"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"       viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","128 B (0%)","4 (0%)","2’261 (0.1%)","680.0","2"
"        viper.silicon.rules.evaluator$$$Lambda$1518.1368044570.apply (Object, Object, Object)","128 B (0%)","4 (0%)","2’261 (0.1%)","680.0","2"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","128 B (0%)","4 (0%)","2’261 (0.1%)","680.0","2"
"          viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","128 B (0%)","4 (0%)","2’261 (0.1%)","680.0","2"
"    viper.silicon.rules.evaluator$.$anonfun$eval2$28 (viper.silver.ast.DomainFuncApp, String, scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"     viper.silicon.rules.evaluator$$$Lambda$1517.475223636.apply (Object, Object, Object)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"      viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"       viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"        viper.silicon.rules.evaluator$$$Lambda$1518.1368044570.apply (Object, Object, Object)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"          viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","288 B (0%)","9 (0%)","1’694 (0%)","42.9","3"
"    viper.silicon.rules.executor$.ssaifyRhs (viper.silicon.state.terms.Term, String, viper.silver.ast.Type, viper.silicon.verifier.Verifier)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"     viper.silicon.rules.executor$.$anonfun$exec2$3 (viper.silver.ast.LocalVar, viper.silicon.verifier.Verifier, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"      viper.silicon.rules.executor$$$Lambda$1668.224131733.apply (Object, Object, Object)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"       viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"        viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"         viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"          viper.silicon.rules.evaluator$$$Lambda$1477.39190423.apply (Object, Object, Object)","29’664 B (0.4%)","927 (0.6%)","1’059 (0%)","683.6","19"
"    viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$2 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"     viper.silicon.state.DefaultSymbolConverter$$Lambda$1323.795632789.apply (Object)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"      scala.collection.immutable.List.map (scala.Function1)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"       scala.collection.immutable.List.map (scala.Function1)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"        viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"         viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","682 (0%)","1.0","2"
"    viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"     viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"      viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"       viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1321.1495620935.apply (Object)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"        scala.collection.immutable.List.foreach (scala.Function1)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"         viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$1 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Domain)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$1$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Domain)","704 B (0%)","22 (0%)","616 (0%)","1.0","2"
"    viper.silicon.decider.DefaultDeciderProvider$decider$.fresh (viper.silver.ast.AbstractLocalVar)","3’328 B (0%)","104 (0.1%)","415 (0%)","716.7","20"
"     viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$7 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., viper.silver.ast.LocalVar)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"      viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1597.1510825552.apply (Object)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"       scala.collection.immutable.List.map (scala.Function1)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"        scala.collection.immutable.List.map (scala.Function1)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"         viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Method)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"          viper.silicon.verifier.DefaultMasterVerifier.$anonfun$verify$6 (viper.silicon.verifier.DefaultMasterVerifier, viper.silicon.state.State, viper.silver.ast.Method, viper.silicon.verifier.SlaveVerifier)","1’120 B (0%)","35 (0%)","275 (0%)","767.0","12"
"     viper.silicon.rules.executor$.$anonfun$exec$3 (viper.silicon.verifier.Verifier, scala.collection.immutable.ListMap, viper.silver.ast.LocalVar)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"      viper.silicon.rules.executor$$$Lambda$1716.254568417.apply (Object, Object)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"       scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"        scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"         scala.collection.immutable.List.foldLeft (Object, scala.Function2)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"          viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.cfg.Block, scala.Enumeration.Value, viper.silicon.verifier.Verifier, scala.Function2)","2’144 B (0%)","67 (0%)","79 (0%)","687.7","10"
"     viper.silicon.supporters.DefaultPredicateVerificationUnitProvider$predicateSupporter$.$anonfun$verify$2 (viper.silicon.supporters.DefaultPredicateVerificationUnitProvider.predicateSupporter., viper.silver.ast.LocalVar)","64 B (0%)","2 (0%)","61 (0%)","807.0","2"
"    viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$7 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","1’408 B (0%)","44 (0%)","262 (0%)","795.7","10"
"     viper.silicon.state.DefaultSymbolConverter$$Lambda$1358.353517037.apply (Object)","1’408 B (0%)","44 (0%)","262 (0%)","795.7","10"
"      scala.collection.immutable.List.map (scala.Function1)","1’408 B (0%)","44 (0%)","262 (0%)","795.7","10"
"       scala.collection.immutable.List.map (scala.Function1)","1’408 B (0%)","44 (0%)","262 (0%)","795.7","10"
"        viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.Function)","1’408 B (0%)","44 (0%)","262 (0%)","795.7","10"
"         viper.silicon.rules.evaluator$.$anonfun$eval2$70 (viper.silver.ast.Function, scala.collection.immutable.List, viper.silver.ast.FuncApp, viper.silicon.state.State, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","1’088 B (0%)","34 (0%)","234 (0%)","802.0","5"
"          viper.silicon.rules.evaluator$$$Lambda$1915.1573882374.apply (Object, Object, Object)","1’088 B (0%)","34 (0%)","234 (0%)","802.0","5"
"         viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","64 B (0%)","2 (0%)","4 (0%)","680.0","2"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (viper.silver.ast.Exp)","64 B (0%)","2 (0%)","4 (0%)","680.0","2"
"    viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","992 B (0%)","31 (0%)","155 (0%)","747.2","9"
"     viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","992 B (0%)","31 (0%)","155 (0%)","747.2","9"
"      viper.silicon.rules.executor$.execs (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","992 B (0%)","31 (0%)","155 (0%)","747.2","9"
"       viper.silicon.rules.executor$.$anonfun$execs$1 (scala.collection.immutable.Seq, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","864 B (0%)","27 (0%)","128 (0%)","748.3","7"
"        viper.silicon.rules.executor$$$Lambda$1619.1661986493.apply (Object, Object)","864 B (0%)","27 (0%)","128 (0%)","748.3","7"
"         viper.silicon.rules.executor$.$anonfun$exec$23 (viper.silver.ast.Stmt, int, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","864 B (0%)","27 (0%)","128 (0%)","748.3","7"
"          viper.silicon.rules.executor$$$Lambda$1620.59171212.apply (Object, Object)","864 B (0%)","27 (0%)","128 (0%)","748.3","7"
"       viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.cfg.Block, scala.Enumeration.Value, viper.silicon.verifier.Verifier, scala.Function2)","128 B (0%)","4 (0%)","27 (0%)","739.2","4"
"        viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.cfg.silver.SilverCfg, viper.silicon.verifier.Verifier, scala.Function2)","128 B (0%)","4 (0%)","27 (0%)","739.2","4"
"         viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$15 (viper.silver.cfg.silver.SilverCfg, scala.collection.immutable.Seq, scala.Function1, viper.silicon.state.State, viper.silicon.verifier.Verifier)","128 B (0%)","4 (0%)","27 (0%)","739.2","4"
"          viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1616.1275438642.apply (Object, Object)","128 B (0%)","4 (0%)","27 (0%)","739.2","4"
"    <Unknown>","544 B (0%)","17 (0%)","113 (0%)","745.7","13"
"    viper.silicon.rules.producer$.$anonfun$produceTlc$13 (scala.Function2, viper.silver.ast.Field, viper.silicon.state.terms.Term, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"     viper.silicon.rules.producer$$$Lambda$2156.556128707.apply (Object, Object, Object)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"      viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"       viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"        viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"         viper.silicon.rules.evaluator$$$Lambda$1477.39190423.apply (Object, Object, Object)","960 B (0%)","30 (0%)","110 (0%)","810.6","5"
"          viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","832 B (0%)","26 (0%)","102 (0%)","811.0","4"
"    viper.silicon.supporters.PredicateData.$anonfun$argumentSorts$1 (viper.silicon.supporters.PredicateData, viper.silver.ast.LocalVarDecl)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"     viper.silicon.supporters.PredicateData$$Lambda$2260.1523605734.apply (Object)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"      scala.collection.immutable.List.map (scala.Function1)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"       scala.collection.immutable.List.map (scala.Function1)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"        viper.silicon.supporters.PredicateData.<init> (viper.silver.ast.Predicate, viper.silicon.state.SymbolConverter)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"         viper.silicon.supporters.DefaultPredicateVerificationUnitProvider$predicateSupporter$.$anonfun$analyze$1 (viper.silicon.supporters.DefaultPredicateVerificationUnitProvider.predicateSupporter., viper.silver.ast.Predicate)","224 B (0%)","7 (0%)","61 (0%)","437.4","4"
"    viper.silicon.rules.evaluator$.$anonfun$evalQuantified$2 (viper.silicon.verifier.Verifier, viper.silver.ast.LocalVar)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"     viper.silicon.rules.evaluator$$$Lambda$1894.51679311.apply (Object)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"      scala.collection.immutable.List.map (scala.Function1)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"       scala.collection.immutable.List.map (scala.Function1)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"        viper.silicon.rules.evaluator$.evalQuantified (viper.silicon.state.State, viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, String, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function7)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"         viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"          viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","32 B (0%)","1 (0%)","52 (0%)","812.0","1"
"    viper.silicon.supporters.functions.FunctionData.$anonfun$formalArgs$2 (viper.silicon.supporters.functions.FunctionData, scala.Tuple2)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"     viper.silicon.supporters.functions.FunctionData$$Lambda$1361.202894619.apply (Object)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"      scala.collection.immutable.List.map (scala.Function1)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"       scala.collection.immutable.List.map (scala.Function1)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"        viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1353.545495480.apply (Object)","256 B (0%)","8 (0%)","24 (0%)","797.9","4"
"    viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"     viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1353.545495480.apply (Object)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"       scala.collection.immutable.List.map (scala.Function1)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"        scala.collection.immutable.List.map (scala.Function1)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"          viper.silicon.verifier.DefaultMasterVerifier.$anonfun$analyzeProgramAndEmitPreambleContributions$1 (viper.silver.ast.Program, viper.silicon.interfaces.PreambleContributor)","448 B (0%)","14 (0%)","19 (0%)","780.8","12"
"   viper.silicon.state.terms.SeqAppend.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","35’776 B (0.5%)","1’118 (0.7%)","2’204 (0.1%)","683.4","23"
"    viper.silicon.state.terms.SeqAppend$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","35’776 B (0.5%)","1’118 (0.7%)","2’204 (0.1%)","683.4","23"
"     viper.silicon.state.terms.SeqAppend$.apply (Object, Object)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"      viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"       viper.silicon.rules.evaluator$$$Lambda$1479.601743713.apply (Object, Object, Object)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"        viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"         viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"          viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","35’392 B (0.5%)","1’106 (0.7%)","2’187 (0.1%)","682.9","19"
"     viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","384 B (0%)","12 (0%)","17 (0%)","722.4","8"
"      viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","384 B (0%)","12 (0%)","17 (0%)","722.4","8"
"       viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","384 B (0%)","12 (0%)","17 (0%)","722.4","8"
"        viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","224 B (0%)","7 (0%)","12 (0%)","732.7","7"
"         viper.silicon.supporters.ExpressionTranslator$$Lambda$1329.697026270.apply (Object)","224 B (0%)","7 (0%)","12 (0%)","732.7","7"
"          viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","224 B (0%)","7 (0%)","12 (0%)","732.7","7"
"        viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","160 B (0%)","5 (0%)","5 (0%)","708.0","5"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","160 B (0%)","5 (0%)","5 (0%)","708.0","5"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1329.697026270.apply (Object)","160 B (0%)","5 (0%)","5 (0%)","708.0","5"
"   viper.silicon.state.terms.SeqSingleton.<init> (viper.silicon.state.terms.Term)","18’304 B (0.2%)","572 (0.3%)","1’577 (0%)","683.5","22"
"    viper.silicon.rules.evaluator$.$anonfun$eval2$94 (scala.collection.immutable.Seq, scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"     viper.silicon.rules.evaluator$$$Lambda$1954.2036268554.apply (Object, Object, Object)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"      viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"       viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"        viper.silicon.rules.evaluator$$$Lambda$1518.1368044570.apply (Object, Object, Object)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"          viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","17’952 B (0.2%)","561 (0.3%)","1’559 (0%)","682.1","18"
"    viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"     viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"      viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"       viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"        viper.silicon.supporters.ExpressionTranslator$$Lambda$1329.697026270.apply (Object)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"         viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"          viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","352 B (0%)","11 (0%)","18 (0%)","756.9","8"
"   viper.silicon.state.terms.SeqDrop.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"    viper.silicon.state.terms.SeqDrop$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"     viper.silicon.state.terms.SeqDrop$.apply (Object, Object)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"      viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"       viper.silicon.rules.evaluator$$$Lambda$1479.601743713.apply (Object, Object, Object)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"        viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
"         viper.silicon.rules.evaluator$$$Lambda$1475.907802417.apply (Object, Object, Object)","9’280 B (0.1%)","290 (0.2%)","693 (0%)","686.1","19"
